formatted_cust_id,cust_numeric_suffix,cust_id_length,balance,balance_frequency,purchases,oneoff_purchases,installments_purchases,cash_advance,purchases_frequency,oneoff_purchases_frequency,purchases_installments_frequency,cash_advance_frequency,cash_advance_trx,purchases_trx,credit_limit,payments,minimum_payments,prc_full_payment,tenure,tenure_numeric,snapshot_month,balance_tier,account_status_desc,purchase_rank
CUST_18502,18502,6,991.119950,0.83333,0.00,0.00,0.00,1341.45,0.00000,0.00000,0.00000,0.33333,2,0,1500.00,204.79,160.33,0.00000,6,6,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,138
CUST_18503,18503,6,1142.302592,1.00000,0.00,0.00,0.00,175.92,0.00000,0.00000,0.00000,0.33333,5,0,1200.00,454.16,418.98,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,5984
CUST_18504,18504,6,1056.794852,1.00000,0.00,0.00,0.00,3291.52,0.00000,0.00000,0.00000,0.66667,17,0,3000.00,2794.94,339.70,0.16667,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,5984
CUST_18505,18505,6,4302.771935,0.85714,0.00,0.00,0.00,5875.40,0.00000,0.00000,0.00000,0.14286,5,0,6000.00,384.04,1966.52,0.00000,7,7,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,130
CUST_18506,18506,6,279.811953,1.00000,399.90,0.00,399.90,0.00,1.00000,0.00000,0.91667,0.00000,0,14,1000.00,538.66,195.43,0.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,3811
CUST_18507,18507,6,54.598322,1.00000,832.68,0.00,832.68,0.00,1.00000,0.00000,1.00000,0.00000,0,12,2000.00,811.76,75.01,0.33333,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,2550
CUST_18508,18508,6,2323.503060,1.00000,66.00,66.00,0.00,1750.39,0.08333,0.08333,0.00000,0.58333,14,1,3000.00,663.17,539.59,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,5599
CUST_18509,18509,6,997.781043,1.00000,0.00,0.00,0.00,56.55,0.00000,0.00000,0.00000,0.16667,2,0,1200.00,729.64,347.03,0.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,5984
CUST_18510,18510,6,96.698289,1.00000,1052.28,0.00,1052.28,0.00,1.00000,0.00000,1.00000,0.00000,0,23,2000.00,930.20,180.40,0.83333,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,2148
CUST_18511,18511,6,39.026450,0.88889,158.96,0.00,158.96,0.00,0.88889,0.00000,0.77778,0.00000,0,8,1500.00,117.45,122.76,0.00000,9,9,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,101
CUST_18512,18512,6,71.981760,1.00000,459.49,0.00,459.49,0.00,1.00000,0.00000,1.00000,0.00000,0,13,1000.00,396.59,178.18,0.66667,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,3565
CUST_18513,18513,6,2537.341739,1.00000,2286.06,1508.89,777.17,769.99,1.00000,0.66667,0.91667,0.16667,3,49,4000.00,520.41,858.65,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,979
CUST_18514,18514,6,14.665071,0.45455,108.85,108.85,0.00,0.00,0.33333,0.33333,0.00000,0.00000,0,4,1000.00,170.38,137.06,0.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,5305
CUST_18515,18515,6,66.047800,0.45455,674.67,674.67,0.00,0.00,0.41667,0.41667,0.00000,0.00000,0,8,600.00,538.05,167.18,1.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,2899
CUST_18516,18516,6,190.096469,1.00000,561.99,0.00,561.99,0.00,1.00000,0.00000,1.00000,0.00000,0,14,1000.00,372.86,195.13,0.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,3203
CUST_18517,18517,6,3380.523396,1.00000,1012.31,1012.31,0.00,3294.77,0.55556,0.55556,0.00000,0.33333,17,27,4000.00,714.21,2405.60,0.00000,9,9,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,33
CUST_18518,18518,6,229.272651,0.36364,0.00,0.00,0.00,751.96,0.00000,0.00000,0.00000,0.08333,1,0,1200.00,12.77,312.97,0.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,5984
CUST_18519,18519,6,2473.175598,1.00000,0.00,0.00,0.00,1462.36,0.00000,0.00000,0.00000,0.41667,9,0,3000.00,703.76,582.50,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,5984
CUST_18520,18520,6,26.625558,1.00000,199.20,0.00,199.20,0.00,1.00000,0.00000,1.00000,0.00000,0,12,2700.00,177.88,137.21,0.18182,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,4795
CUST_18521,18521,6,19.161629,1.00000,638.08,0.00,638.08,0.00,1.00000,0.00000,1.00000,0.00000,0,12,2500.00,639.81,170.72,1.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,2988
CUST_18522,18522,6,2271.907354,1.00000,0.00,0.00,0.00,1253.40,0.00000,0.00000,0.00000,0.58333,9,0,2500.00,1359.00,632.61,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,5984
CUST_18523,18523,6,1973.025342,1.00000,0.00,0.00,0.00,2009.58,0.00000,0.00000,0.00000,0.66667,6,0,2000.00,325.37,476.30,0.00000,9,9,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,119
CUST_18524,18524,6,29.040058,0.90909,289.63,0.00,289.63,0.00,1.00000,0.00000,0.90909,0.00000,0,11,1000.00,243.42,88.00,0.00000,11,11,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,158
CUST_18525,18525,6,935.042217,1.00000,1000.00,1000.00,0.00,0.00,0.08333,0.08333,0.00000,0.00000,0,1,1200.00,204.11,215.71,0.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,2245
CUST_18526,18526,6,863.821682,1.00000,145.81,0.00,145.81,315.65,0.58333,0.00000,0.50000,0.08333,1,7,1000.00,520.57,1598.73,0.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,5082
CUST_18527,18527,6,2128.836017,1.00000,0.00,0.00,0.00,2474.14,0.00000,0.00000,0.00000,0.08333,1,0,5000.00,895.11,582.61,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,5984
CUST_18528,18528,6,1299.027426,1.00000,731.45,74.23,657.22,2823.61,1.00000,0.14286,0.85714,0.57143,16,11,1500.00,2296.98,1066.29,0.16667,7,7,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,36
CUST_18529,18529,6,2066.764509,1.00000,421.12,421.12,0.00,2099.57,0.08333,0.08333,0.00000,0.33333,26,1,2500.00,701.56,1397.32,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,3723
CUST_18530,18530,6,6008.914524,0.77778,0.00,0.00,0.00,8304.47,0.00000,0.00000,0.00000,0.33333,9,0,9000.00,1279.30,1404.89,0.00000,9,9,2026-09-01 00:00:00+00,High Balance,active_credit_customer,119
CUST_18531,18531,6,1420.676352,1.00000,1379.12,420.54,958.58,346.10,0.91667,0.25000,0.91667,0.33333,5,26,1500.00,1439.44,1159.79,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,1698
CUST_18532,18532,6,1304.669711,1.00000,938.95,839.95,99.00,718.24,0.87500,0.75000,0.62500,0.25000,3,19,6000.00,397.56,221.77,0.00000,8,8,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,32
CUST_18533,18533,6,42.204276,0.90909,655.73,197.39,458.34,0.00,1.00000,0.08333,0.91667,0.00000,0,12,500.00,459.16,96.55,0.50000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,2946
CUST_18534,18534,6,420.348086,1.00000,3986.24,833.24,3153.00,0.00,1.00000,0.16667,1.00000,0.00000,0,22,1500.00,3100.02,202.85,0.66667,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,435
CUST_18535,18535,6,636.560481,0.66667,202.77,181.61,21.16,1148.57,0.50000,0.33333,0.16667,0.50000,9,5,1500.00,76.57,128.45,0.00000,6,6,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,97
CUST_18536,18536,6,2648.244646,1.00000,0.00,0.00,0.00,10458.98,0.00000,0.00000,0.00000,1.00000,123,0,4000.00,9818.53,665.89,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,5984
CUST_18537,18537,6,174.909754,0.83333,0.00,0.00,0.00,721.16,0.00000,0.00000,0.00000,0.33333,3,0,1500.00,221.86,82.95,0.00000,6,6,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,138
CUST_18538,18538,6,1016.521850,0.90909,44.00,44.00,0.00,1069.45,0.08333,0.08333,0.00000,0.16667,4,1,1200.00,54.98,4080.47,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,5790
CUST_18539,18539,6,2080.122570,0.77778,0.00,0.00,0.00,3014.92,0.00000,0.00000,0.00000,0.22222,7,0,3000.00,652.36,506.80,0.00000,9,9,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,119
CUST_18540,18540,6,289.220297,1.00000,0.00,0.00,0.00,1048.87,0.00000,0.00000,0.00000,0.08333,3,0,1200.00,59.15,288.26,0.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,5984
CUST_18541,18541,6,1079.106678,1.00000,0.00,0.00,0.00,390.49,0.00000,0.00000,0.00000,0.41667,5,0,1200.00,552.57,313.81,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,5984
CUST_18542,18542,6,7.258112,0.27273,57.00,57.00,0.00,0.00,0.09091,0.09091,0.00000,0.00000,0,1,1500.00,294.68,79.49,0.00000,11,11,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,232
CUST_18543,18543,6,403.311321,0.85714,208.00,208.00,0.00,438.54,0.14286,0.14286,0.00000,0.14286,1,1,4000.00,39.58,133.73,0.00000,7,7,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,89
CUST_18544,18544,6,15.410246,0.57143,51.02,51.02,0.00,0.00,0.14286,0.14286,0.00000,0.00000,0,2,4000.00,72.31,70.41,0.00000,7,7,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,122
CUST_18545,18545,6,1094.961929,1.00000,498.21,0.00,498.21,1188.80,1.00000,0.00000,0.87500,0.50000,8,14,1200.00,460.37,1643.55,0.00000,8,8,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,61
CUST_18546,18546,6,254.260019,1.00000,2184.72,0.00,2184.72,0.00,1.00000,0.00000,1.00000,0.00000,0,41,4000.00,1889.30,188.39,0.50000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,1039
CUST_18547,18547,6,110.474358,1.00000,1294.42,269.50,1024.92,0.00,0.91667,0.16667,0.83333,0.00000,0,13,2500.00,1399.71,164.59,0.81818,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,1807
CUST_18548,18548,6,17.699123,0.45455,0.00,0.00,0.00,29.42,0.00000,0.00000,0.00000,0.08333,1,2,2000.00,178.29,82.74,0.33333,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,5984
CUST_18549,18549,6,77.097563,0.72727,233.62,25.62,208.00,281.33,0.66667,0.08333,0.66667,0.25000,4,9,1000.00,689.95,123.12,0.11111,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,4594
CUST_18550,18550,6,0.000000,0.00000,39.54,0.00,39.54,0.00,0.16667,0.00000,0.16667,0.00000,0,2,3000.00,181.01,0.00,0.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,5811
CUST_18551,18551,6,777.210275,1.00000,622.51,0.00,622.51,1387.45,1.00000,0.00000,0.85714,0.42857,6,27,1000.00,1092.40,521.88,0.00000,7,7,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,42
CUST_18552,18552,6,25.840196,1.00000,277.56,0.00,277.56,0.00,1.00000,0.00000,1.00000,0.00000,0,12,1000.00,274.15,177.00,1.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,4370
CUST_18553,18553,6,150.897044,0.18182,0.00,0.00,0.00,900.77,0.00000,0.00000,0.00000,0.08333,1,0,2500.00,0.00,0.00,0.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,5984
CUST_18554,18554,6,192.259790,0.27273,86.03,86.03,0.00,997.13,0.08333,0.08333,0.00000,0.16667,4,1,1200.00,0.00,0.00,0.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,5459
CUST_18555,18555,6,11.115883,1.00000,216.36,0.00,216.36,0.00,1.00000,0.00000,1.00000,0.00000,0,12,1000.00,199.85,34.93,0.55556,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,4698
CUST_18556,18556,6,801.688726,1.00000,325.92,0.00,325.92,0.00,1.00000,0.00000,1.00000,0.00000,0,12,1000.00,484.79,224.45,0.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,4135
CUST_18557,18557,6,105.333584,0.37500,306.00,306.00,0.00,0.00,0.12500,0.12500,0.00000,0.00000,0,2,6000.00,101.99,118.32,0.00000,8,8,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,81
CUST_18558,18558,6,32.944835,1.00000,185.80,0.00,185.80,0.00,1.00000,0.00000,0.90000,0.00000,0,10,1000.00,101.82,142.43,0.62500,10,10,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,125
CUST_18559,18559,6,192.766707,0.72727,55.00,55.00,0.00,455.90,0.08333,0.08333,0.00000,0.25000,4,1,2000.00,236.01,119.09,0.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,5686
CUST_18560,18560,6,53.684439,0.81818,862.47,0.00,862.47,0.00,0.75000,0.00000,0.66667,0.00000,0,9,2500.00,1007.36,172.28,1.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,2495
CUST_18561,18561,6,229.752417,1.00000,82.28,0.00,82.28,0.00,0.33333,0.00000,0.33333,0.00000,0,4,1000.00,203.79,171.88,0.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,5480
CUST_18562,18562,6,184.007838,1.00000,526.92,0.00,526.92,0.00,1.00000,0.00000,1.00000,0.00000,0,12,1500.00,396.99,180.55,0.08333,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,3332
CUST_18563,18563,6,626.342256,1.00000,956.64,360.00,596.64,0.00,0.45455,0.09091,0.36364,0.00000,0,8,7500.00,2125.95,222.37,0.00000,11,11,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,58
CUST_18564,18564,6,4.602365,0.18182,38.42,0.00,38.42,0.00,0.16667,0.00000,0.16667,0.00000,0,2,1000.00,74.75,41.03,0.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,5815
CUST_18565,18565,6,438.940490,1.00000,883.64,838.41,45.23,480.86,0.33333,0.33333,0.08333,0.16667,4,9,1000.00,910.64,364.11,0.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,2463
CUST_18566,18566,6,5.902257,0.81818,246.25,0.00,246.25,0.00,0.50000,0.00000,0.50000,0.00000,0,9,1000.00,316.60,85.01,0.77778,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,4536
CUST_18567,18567,6,1226.820889,0.90909,0.00,0.00,0.00,1719.37,0.00000,0.00000,0.00000,0.18182,4,0,1500.00,549.66,409.83,0.00000,11,11,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,241
CUST_18568,18568,6,485.236136,1.00000,0.00,0.00,0.00,2250.08,0.00000,0.00000,0.00000,0.33333,5,0,3000.00,3541.57,191.09,0.33333,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,5984
CUST_18569,18569,6,50.445122,1.00000,685.32,0.00,685.32,0.00,1.00000,0.00000,0.91667,0.00000,0,12,1000.00,627.33,184.19,0.80000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,2865
CUST_18570,18570,6,1551.331695,1.00000,349.92,0.00,349.92,0.00,1.00000,0.00000,1.00000,0.00000,0,12,1500.00,321.76,7433.19,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,4025
CUST_18571,18571,6,1158.905046,1.00000,82.90,0.00,82.90,3259.28,0.33333,0.00000,0.33333,0.58333,13,4,2500.00,2996.99,478.20,0.16667,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,5479
CUST_18572,18572,6,26.143768,0.36364,0.00,0.00,0.00,490.49,0.00000,0.00000,0.00000,0.09091,4,0,1000.00,1132.08,42.06,0.33333,11,11,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,241
CUST_18573,18573,6,572.838755,1.00000,442.23,339.64,102.59,0.00,1.00000,1.00000,0.44444,0.00000,0,40,600.00,407.91,416.73,0.00000,9,9,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,57
CUST_18574,18574,6,993.453968,1.00000,1114.26,1114.26,0.00,0.00,0.41667,0.41667,0.00000,0.00000,0,10,1500.00,582.04,411.87,0.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,2051
CUST_18575,18575,6,880.181830,1.00000,58.40,0.00,58.40,192.16,0.28571,0.00000,0.28571,0.14286,1,2,2000.00,132.49,152.28,0.00000,7,7,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,121
CUST_18577,18577,6,252.359096,1.00000,2487.00,0.00,2487.00,0.00,1.00000,0.00000,1.00000,0.00000,0,12,450.00,2347.42,2621.83,0.16667,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,865
CUST_18578,18578,6,321.606195,0.90909,2476.30,1062.12,1414.18,0.00,0.75000,0.25000,0.58333,0.00000,0,28,2000.00,912.50,157.96,0.25000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,876
CUST_18579,18579,6,215.295527,1.00000,599.03,260.00,339.03,0.00,1.00000,0.11111,0.88889,0.00000,0,10,1000.00,223.11,163.12,0.42857,9,9,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,46
CUST_18580,18580,6,1222.080889,0.81818,750.00,0.00,750.00,2452.14,1.00000,0.00000,1.00000,0.33333,4,12,2500.00,554.33,260.88,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,2729
CUST_18582,18582,6,1678.593700,1.00000,1846.81,1846.81,0.00,0.00,0.62500,0.62500,0.00000,0.00000,0,18,3500.00,350.65,297.50,0.00000,8,8,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,11
CUST_18583,18583,6,654.849672,1.00000,630.00,630.00,0.00,0.00,0.08333,0.08333,0.00000,0.00000,0,1,2500.00,729.36,181.04,0.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,3010
CUST_18584,18584,6,21.462595,0.72727,193.40,0.00,193.40,0.00,0.66667,0.00000,0.66667,0.00000,0,8,2500.00,264.85,154.49,1.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,4818
CUST_18585,18585,6,1931.873900,0.90909,477.70,50.00,427.70,2212.17,0.90909,0.09091,0.81818,0.18182,3,11,2500.00,606.42,1214.82,0.00000,11,11,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,119
CUST_18586,18586,6,142.637508,1.00000,1650.00,0.00,1650.00,0.00,0.91667,0.00000,0.91667,0.00000,0,11,1000.00,1775.12,177.48,0.63636,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,1431
CUST_18587,18587,6,10.400883,0.45455,533.98,293.98,240.00,0.00,0.50000,0.25000,0.41667,0.00000,0,14,1000.00,1251.38,33.25,0.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,3308
CUST_18588,18588,6,3857.562230,1.00000,0.00,0.00,0.00,2127.21,0.00000,0.00000,0.00000,1.14286,26,0,5000.00,617.51,538.40,0.00000,7,7,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,130
CUST_18589,18589,6,1173.880289,0.87500,0.00,0.00,0.00,1434.78,0.00000,0.00000,0.00000,0.12500,1,0,1500.00,183.94,338.01,0.00000,8,8,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,135
CUST_18590,18590,6,111.098444,1.00000,1105.89,0.00,1105.89,0.00,1.00000,0.00000,1.00000,0.00000,0,26,2000.00,1004.67,151.76,0.90909,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,2066
CUST_18591,18591,6,114.007097,0.63636,2514.89,2514.89,0.00,0.00,0.33333,0.33333,0.00000,0.00000,0,5,2000.00,979.92,104.46,0.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,852
CUST_18592,18592,6,23.167831,1.00000,375.00,0.00,375.00,0.00,1.00000,0.00000,1.00000,0.00000,0,12,2500.00,389.72,178.84,0.91667,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,3909
CUST_18593,18593,6,40.764223,0.54546,0.00,0.00,0.00,1374.93,0.00000,0.00000,0.00000,0.16667,2,0,1200.00,2232.23,43.65,0.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,5984
CUST_18594,18594,6,2579.635387,0.54546,0.00,0.00,0.00,6466.73,0.00000,0.00000,0.00000,0.09091,1,0,7000.00,1415.84,2022.85,0.00000,11,11,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,241
CUST_18595,18595,6,24.057927,0.70000,441.78,49.90,391.88,0.00,0.90000,0.10000,0.80000,0.00000,0,21,1500.00,299.24,68.45,0.20000,10,10,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,83
CUST_18596,18596,6,391.070250,1.00000,2616.00,0.00,2616.00,0.00,1.00000,0.00000,1.00000,0.00000,0,12,2000.00,2186.33,224.71,0.08333,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,800
CUST_18598,18598,6,1087.427214,0.63636,0.00,0.00,0.00,1916.60,0.00000,0.00000,0.00000,0.08333,1,0,3000.00,341.43,623.08,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,5984
CUST_18599,18599,6,306.462394,1.00000,1834.50,1834.50,0.00,59.35,0.66667,0.66667,0.00000,0.08333,2,21,700.00,1264.35,144.30,0.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,1278
CUST_18600,18600,6,6.995368,0.36364,76.78,0.00,76.78,0.00,0.25000,0.00000,0.25000,0.00000,0,3,4000.00,292.81,131.48,0.50000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,5517
CUST_18601,18601,6,412.149369,0.44444,0.00,0.00,0.00,4034.66,0.00000,0.00000,0.00000,0.33333,8,0,8000.00,195.75,184.45,0.00000,9,9,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,119
CUST_18602,18602,6,92.887247,1.00000,1258.50,0.00,1258.50,0.00,1.00000,0.00000,0.91667,0.00000,0,25,1000.00,1210.47,163.32,0.66667,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,1854
CUST_18603,18603,6,170.335010,1.00000,586.95,71.52,515.43,0.00,1.00000,0.08333,1.00000,0.00000,0,24,1000.00,502.53,174.81,0.08333,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,3127
CUST_18604,18604,6,389.869208,0.54546,736.01,392.70,343.31,501.03,1.00000,0.33333,1.00000,0.16667,5,36,1200.00,2635.21,457.61,0.09091,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,2762
CUST_18605,18605,6,41.479055,1.00000,243.96,0.00,243.96,0.00,1.00000,0.00000,1.00000,0.00000,0,24,3000.00,1146.78,132.70,0.40000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,4550
CUST_18606,18606,6,13.962944,1.00000,136.92,0.00,136.92,0.00,1.00000,0.00000,1.00000,0.00000,0,12,1000.00,134.37,137.00,0.41667,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,5128
CUST_18607,18607,6,61.154350,0.81818,791.67,214.00,577.67,19.84,1.00000,0.16667,1.00000,0.08333,1,50,1000.00,941.78,131.47,0.09091,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,2641
CUST_18608,18608,6,5.644904,0.45455,47.50,0.00,47.50,0.00,0.25000,0.00000,0.16667,0.00000,0,3,3000.00,70.55,42.43,0.10000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,5749
CUST_18609,18609,6,115.310676,0.90909,1316.06,1111.40,204.66,0.00,0.81818,0.72727,0.09091,0.00000,0,14,500.00,1198.56,138.87,1.00000,11,11,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,43
CUST_18610,18610,6,26.354114,0.36364,1148.31,1148.31,0.00,0.00,0.25000,0.25000,0.00000,0.00000,0,3,6000.00,1162.17,46.96,0.10000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,2007
CUST_18611,18611,6,200.907701,0.42857,1100.00,1100.00,0.00,0.00,0.14286,0.14286,0.00000,0.00000,0,1,1100.00,1943.17,254.55,0.00000,7,7,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,24
CUST_18613,18613,6,213.233979,0.90909,2140.96,165.79,1975.17,0.00,0.83333,0.16667,0.58333,0.00000,0,30,2500.00,2152.26,197.03,0.44444,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,1063
CUST_18614,18614,6,361.670150,1.00000,561.68,214.00,347.68,0.00,1.00000,0.16667,0.91667,0.00000,0,14,1500.00,252.66,200.79,0.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,3205
CUST_18615,18615,6,64.907748,0.72727,547.28,130.00,417.28,0.00,0.33333,0.08333,0.25000,0.00000,0,4,2500.00,1095.18,126.51,1.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,3261
