CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE
C18750,11.748193,0.18182,80.75,80.75,0.00,0.00,0.08333,0.08333,0.00000,0.00000,0,1,2000.00,0.00,,0.00000,12
C18751,23.934205,0.81818,266.10,0.00,266.10,0.00,0.66667,0.00000,0.58333,0.00000,0,8,4000.00,313.23,122.23,0.63636,12
C18752,1869.632550,1.00000,0.00,0.00,0.00,1897.99,0.00000,0.00000,0.00000,0.16667,4,0,2000.00,454.35,452.60,0.00000,12
C18753,150.269903,1.00000,853.44,0.00,853.44,0.00,1.00000,0.00000,1.00000,0.00000,0,12,3000.00,869.41,173.65,0.08333,12
C18754,11.395369,0.63636,100.50,0.00,100.50,0.00,0.50000,0.00000,0.50000,0.00000,0,6,3000.00,148.93,87.11,0.14286,12
C18755,13.125634,0.54546,106.98,0.00,106.98,0.00,0.50000,0.00000,0.50000,0.00000,0,6,2500.00,275.24,142.42,0.50000,12
C18756,1619.881506,1.00000,441.18,50.00,391.18,700.95,0.50000,0.08333,0.50000,0.16667,4,12,3000.00,963.14,370.58,0.00000,12
C18757,7.054474,0.81818,427.98,0.00,427.98,0.00,1.00000,0.00000,0.91667,0.00000,0,18,1500.00,402.34,17.77,0.11111,12
C18758,26.771366,1.00000,550.00,0.00,550.00,0.00,0.91667,0.00000,0.91667,0.00000,0,11,2000.00,581.91,27.14,0.00000,12
C18760,126.872455,0.54546,568.50,0.00,568.50,0.00,0.50000,0.00000,0.50000,0.00000,0,6,2000.00,1294.22,201.54,0.00000,12
C18761,3172.114278,1.00000,454.13,0.00,454.13,4323.52,1.00000,0.00000,0.88889,0.77778,22,11,4000.00,1746.25,1091.70,0.00000,9
C18762,24.719209,0.54546,280.04,0.00,280.04,0.00,0.50000,0.00000,0.50000,0.00000,0,6,2500.00,538.90,140.50,0.66667,12
C18763,477.258038,1.00000,49.00,49.00,0.00,0.00,0.08333,0.08333,0.00000,0.00000,0,1,500.00,112.96,232.61,0.00000,12
C18764,22.322374,0.36364,95.00,95.00,0.00,1162.05,0.08333,0.08333,0.00000,0.16667,3,1,2500.00,4094.26,40.14,0.00000,12
C18765,986.849030,1.00000,558.18,0.00,558.18,45.31,1.00000,0.00000,1.00000,0.08333,1,39,1000.00,1548.49,5737.91,0.00000,12
C18766,21.168201,1.00000,236.40,8.40,228.00,0.00,1.00000,1.00000,1.00000,0.00000,0,24,2500.00,217.01,178.17,0.83333,12
C18767,854.567510,0.87500,978.26,870.95,107.31,1043.77,0.87500,0.25000,0.75000,0.12500,2,29,1500.00,2750.06,841.98,0.20000,8
C18768,19.256820,0.63636,185.02,0.00,185.02,0.00,0.50000,0.00000,0.50000,0.00000,0,6,2500.00,233.03,80.12,0.30000,12
C18769,131.835930,0.54546,2234.02,0.00,2234.02,0.00,0.50000,0.00000,0.50000,0.00000,0,6,2000.00,4432.95,153.81,1.00000,12
C18770,528.107264,1.00000,674.52,0.00,674.52,0.00,1.00000,0.00000,1.00000,0.00000,0,12,2500.00,127.77,275.71,0.00000,12
C18771,908.465054,1.00000,425.00,0.00,425.00,1457.73,0.58333,0.00000,0.58333,0.25000,5,9,2000.00,742.93,262.93,0.25000,12
C18772,482.407545,0.63636,0.00,0.00,0.00,1071.19,0.00000,0.00000,0.00000,0.16667,3,0,1400.00,702.07,162.56,0.09091,12
C18773,3326.323283,1.00000,8209.77,2218.28,5991.49,0.00,1.00000,0.41667,1.00000,0.00000,0,130,10000.00,1942.07,702.91,0.08333,12
C18774,16.270638,0.30000,1131.46,1131.46,0.00,0.00,0.20000,0.20000,0.00000,0.00000,0,3,3000.00,932.98,69.56,0.00000,10
C18775,35.518273,0.90909,283.80,0.00,283.80,0.00,0.83333,0.00000,0.75000,0.00000,0,10,2500.00,302.74,171.01,0.66667,12
C18776,547.287057,1.00000,0.00,0.00,0.00,243.34,0.00000,0.00000,0.00000,0.16667,2,0,2000.00,232.43,163.41,0.00000,12
C18778,528.463885,1.00000,0.00,0.00,0.00,5191.74,0.00000,0.00000,0.00000,0.83333,11,0,1000.00,4736.81,309.55,0.83333,12
C18779,1594.994317,0.87500,667.00,569.00,98.00,1880.65,0.87500,0.12500,0.75000,0.50000,5,8,2500.00,248.75,455.03,0.00000,8
C18780,78.821949,1.00000,1333.75,964.72,369.03,0.00,1.00000,0.58333,0.58333,0.00000,0,18,1000.00,1266.89,146.63,0.88889,12
C18781,1297.740903,0.90909,944.44,0.00,944.44,1382.21,1.00000,0.00000,1.00000,0.16667,5,32,1500.00,2685.67,1509.47,0.00000,12
C18782,236.996845,0.72727,0.00,0.00,0.00,3806.18,0.00000,0.00000,0.00000,0.66667,41,0,1000.00,4609.78,139.36,0.60000,12
C18783,221.810125,0.72727,0.00,0.00,0.00,903.68,0.00000,0.00000,0.00000,0.16667,2,0,500.00,662.18,168.62,0.16667,12
C18784,736.024188,0.90000,350.02,0.00,350.02,0.00,0.60000,0.00000,0.60000,0.00000,0,6,1000.00,133.83,323.06,0.00000,10
C18785,293.125181,1.00000,2812.69,2512.69,300.00,0.00,0.75000,0.75000,0.08333,0.00000,0,27,1000.00,2420.21,150.06,0.83333,12
C18786,117.344883,1.00000,661.30,0.00,661.30,477.83,1.00000,0.00000,0.90000,0.10000,1,13,1200.00,562.90,150.94,0.25000,10
C18787,1175.241984,1.00000,1102.72,1102.72,0.00,136.40,0.57143,0.57143,0.00000,0.28571,5,10,1200.00,147.17,188.91,0.00000,7
C18788,31.111952,0.90909,470.65,0.00,470.65,0.00,0.83333,0.00000,0.83333,0.00000,0,17,3000.00,496.39,142.12,0.90909,12
C18789,1019.135688,1.00000,0.00,0.00,0.00,1153.91,0.00000,0.00000,0.00000,0.28571,3,0,1200.00,114.17,370.21,0.00000,7
C18790,11.056609,0.45455,334.85,0.00,334.85,0.00,0.58333,0.00000,0.58333,0.00000,0,7,3000.00,524.06,133.23,0.83333,12
C18791,134.687754,1.00000,2395.92,0.00,2395.92,0.00,1.00000,0.00000,1.00000,0.00000,0,12,3500.00,2440.78,2164.69,0.91667,12
C18792,116.036232,0.72727,138.80,138.80,0.00,413.25,0.18182,0.18182,0.00000,0.18182,2,3,1500.00,317.58,86.81,0.10000,11
C18793,382.378002,1.00000,0.00,0.00,0.00,1097.70,0.00000,0.00000,0.00000,0.25000,5,0,1500.00,679.79,185.11,0.10000,12
C18794,3.229304,0.54546,190.20,0.00,190.20,0.00,0.66667,0.00000,0.58333,0.00000,0,8,1500.00,295.94,,0.00000,12
C18795,49.032869,1.00000,360.96,0.00,360.96,0.00,1.00000,0.00000,0.87500,0.00000,0,8,1000.00,321.69,133.82,0.28571,8
C18796,258.541401,1.00000,2260.29,2088.59,171.70,0.00,0.91667,0.75000,0.41667,0.00000,0,18,1800.00,1268.75,206.78,0.60000,12
C18797,575.662861,0.54546,0.00,0.00,0.00,3628.69,0.00000,0.00000,0.00000,0.16667,3,0,3000.00,4582.54,367.26,0.50000,12
C18798,19.125876,0.09091,275.86,171.98,103.88,366.69,0.08333,0.08333,0.08333,0.08333,2,9,1200.00,0.00,,0.00000,12
C18800,7.169078,0.18182,118.20,0.00,118.20,0.00,0.08333,0.00000,0.08333,0.00000,0,1,2000.00,889.04,73.46,0.00000,12
C18801,2199.652340,1.00000,0.00,0.00,0.00,2476.78,0.00000,0.00000,0.00000,0.42857,8,0,2500.00,275.70,450.23,0.00000,7
C18802,0.919387,0.18182,251.50,251.50,0.00,0.00,0.16667,0.16667,0.00000,0.00000,0,4,1200.00,712.36,42.10,0.00000,12
C18803,1050.524091,0.87500,0.00,0.00,0.00,1412.24,0.00000,0.00000,0.00000,0.12500,1,0,1500.00,1270.51,338.19,0.00000,8
C18804,134.142415,0.90909,1729.67,1729.67,0.00,0.00,0.66667,0.66667,0.00000,0.00000,0,11,1200.00,1735.98,127.46,0.33333,12
C18805,34.223151,1.00000,108.00,0.00,108.00,0.00,1.00000,0.00000,1.00000,0.00000,0,12,1000.00,68.33,167.73,0.00000,12
C18806,28.838076,1.00000,484.68,0.00,484.68,0.00,1.00000,0.00000,1.00000,0.00000,0,12,1000.00,485.04,78.51,0.16667,12
C18807,52.666422,1.00000,150.30,0.00,150.30,0.00,1.00000,0.00000,0.83333,0.00000,0,6,1000.00,54.72,82.96,0.00000,6
C18808,212.244875,0.90909,0.00,0.00,0.00,1503.18,0.00000,0.00000,0.00000,0.25000,3,0,2000.00,3143.21,118.13,0.33333,12
C18809,1231.092907,1.00000,250.00,250.00,0.00,782.61,0.08333,0.08333,0.00000,0.25000,5,1,1800.00,1116.54,409.58,0.00000,12
C18810,9.630478,1.00000,257.49,0.00,257.49,0.00,1.00000,0.00000,1.00000,0.00000,0,14,1500.00,251.91,114.03,0.70000,12
C18811,1168.345069,1.00000,0.00,0.00,0.00,96.09,0.00000,0.00000,0.00000,0.08333,1,0,1200.00,255.22,252.04,0.00000,12
C18812,38.686350,0.36364,0.00,0.00,0.00,426.44,0.00000,0.00000,0.00000,0.09091,1,0,500.00,1773.47,91.40,0.50000,11
C18813,460.081479,0.83333,649.50,0.00,649.50,793.82,0.83333,0.00000,0.83333,0.66667,6,6,1000.00,625.12,87.94,0.25000,6
C18814,13.027653,0.27273,0.00,0.00,0.00,411.48,0.00000,0.00000,0.00000,0.16667,2,0,1200.00,421.80,27.86,0.00000,12
C18815,417.444057,0.66667,0.00,0.00,0.00,708.72,0.00000,0.00000,0.00000,0.33333,7,0,1200.00,27.40,118.17,0.00000,6
C18816,1889.128442,0.90909,0.00,0.00,0.00,2994.52,0.00000,0.00000,0.00000,0.36364,12,0,3000.00,7744.26,631.35,0.00000,11
C18817,1029.111236,0.90909,0.00,0.00,0.00,1097.38,0.00000,0.00000,0.00000,0.16667,4,0,1200.00,0.00,,0.00000,12
C18818,4696.525962,0.87500,604.33,435.00,169.33,6400.25,0.50000,0.37500,0.12500,0.37500,7,5,8000.00,840.97,930.05,0.00000,8
C18819,1034.026449,1.00000,93.34,0.00,93.34,432.16,0.25000,0.00000,0.25000,0.08333,1,4,1500.00,294.93,419.07,0.00000,12
C18820,1243.254633,1.00000,0.00,0.00,0.00,1428.44,0.00000,0.00000,0.00000,0.08333,1,0,3500.00,562.36,276.40,0.00000,12
C18821,31.560931,0.54546,300.00,0.00,300.00,0.00,0.50000,0.00000,0.50000,0.00000,0,6,1000.00,588.76,143.34,1.00000,12
C18822,130.041299,1.00000,581.28,0.00,581.28,342.40,1.00000,0.00000,0.87500,0.12500,1,8,1000.00,498.52,110.63,0.50000,8
C18823,1283.337407,1.00000,1022.41,171.60,850.81,1158.04,0.87500,0.12500,0.75000,0.25000,5,16,1200.00,847.00,1838.41,0.00000,8
C18824,1843.191023,1.00000,1446.48,0.00,1446.48,1450.17,1.00000,0.00000,1.00000,0.08333,1,48,2000.00,945.68,921.66,0.00000,12
C18825,896.563274,0.81818,511.00,0.00,511.00,1084.46,0.50000,0.00000,0.41667,0.16667,3,6,1400.00,1330.67,313.81,0.00000,12
C18826,1130.827049,0.90909,0.00,0.00,0.00,1727.26,0.00000,0.00000,0.00000,0.27273,7,0,1500.00,1897.19,490.97,0.09091,11
C18827,16.887571,0.36364,1083.00,1083.00,0.00,0.00,0.25000,0.25000,0.00000,0.00000,0,3,1200.00,3905.43,,0.00000,12
C18828,5.529633,0.18182,45.00,0.00,45.00,0.00,0.16667,0.00000,0.16667,0.00000,0,2,1000.00,515.84,112.44,0.50000,12
C18829,655.786755,1.00000,387.68,0.00,387.68,0.00,0.08333,0.00000,0.08333,0.00000,0,1,2000.00,1110.02,644.27,0.00000,12
C18830,37.123618,0.85714,84.24,0.00,84.24,0.00,0.85714,0.00000,0.71429,0.00000,0,6,1500.00,0.00,,0.00000,7
C18831,2601.463574,1.00000,0.00,0.00,0.00,528.12,0.00000,0.00000,0.00000,0.08333,2,0,6000.00,1317.57,621.59,0.00000,12
C18832,819.462711,0.81818,0.00,0.00,0.00,1131.61,0.00000,0.00000,0.00000,0.25000,6,0,1200.00,432.04,347.63,0.00000,12
C18833,414.631529,1.00000,0.00,0.00,0.00,739.86,0.00000,0.00000,0.00000,0.58333,13,0,500.00,799.82,354.75,0.16667,12
C18834,20.996733,0.90909,295.92,0.00,295.92,0.00,1.00000,0.00000,1.00000,0.00000,0,12,1000.00,276.21,160.91,0.63636,12
C18835,112.390812,1.00000,269.90,49.90,220.00,0.00,0.66667,0.08333,0.66667,0.00000,0,9,1500.00,204.16,167.15,0.00000,12
C18836,997.496745,1.00000,1629.83,1629.83,0.00,276.76,0.58333,0.58333,0.00000,0.25000,5,21,1200.00,890.61,590.89,0.00000,12
C18837,32.182264,1.00000,208.61,0.00,208.61,0.00,1.00000,0.00000,1.00000,0.00000,0,15,1000.00,146.94,134.92,0.18182,12
C18838,19.303362,0.81818,150.24,0.00,150.24,0.00,0.66667,0.00000,0.66667,0.00000,0,8,1500.00,192.43,156.45,0.70000,12
C18839,2.892853,0.18182,52.68,0.00,52.68,0.00,0.16667,0.00000,0.16667,0.00000,0,2,500.00,290.07,124.72,1.00000,12
C18840,45.069167,1.00000,218.28,0.00,218.28,0.00,1.00000,0.00000,1.00000,0.00000,0,12,1000.00,203.22,168.94,0.00000,12
C18841,4.390888,0.27273,0.00,0.00,0.00,19.35,0.00000,0.00000,0.00000,0.08333,1,0,500.00,95.98,112.02,0.00000,12
C18842,21.739563,0.72727,255.60,0.00,255.60,0.00,0.66667,0.00000,0.66667,0.00000,0,8,1500.00,400.46,137.19,0.75000,12
C18843,398.453246,1.00000,0.00,0.00,0.00,647.78,0.00000,0.00000,0.00000,0.85714,10,0,500.00,323.88,110.68,0.00000,7
C18844,469.319087,0.81818,383.81,0.00,383.81,870.53,0.58333,0.00000,0.50000,0.33333,6,14,1500.00,57.92,335.60,0.00000,12
C18845,42.577756,0.90909,4061.96,4061.96,0.00,0.00,0.91667,0.91667,0.00000,0.00000,0,35,500.00,3716.88,92.06,0.75000,12
C18846,1.307969,0.27273,0.00,0.00,0.00,296.68,0.00000,0.00000,0.00000,0.08333,1,0,1200.00,1238.15,46.18,1.00000,12
C18847,110.913143,1.00000,2339.30,2098.46,240.84,252.02,0.66667,0.66667,0.50000,0.16667,5,34,500.00,1275.72,121.25,0.28571,12
C18848,1182.080141,1.00000,266.68,0.00,266.68,848.85,0.66667,0.00000,0.66667,0.08333,6,8,1000.00,119.86,8607.23,0.00000,12
C18849,85.900738,1.00000,0.00,0.00,0.00,278.35,0.00000,0.00000,0.00000,0.25000,3,0,500.00,193.75,146.86,0.00000,12
C18850,1812.308970,1.00000,219.80,219.80,0.00,1732.10,0.08333,0.08333,0.00000,0.33333,5,2,2500.00,463.89,374.70,0.00000,12
C18851,356.523710,1.00000,1819.00,749.90,1069.10,0.00,0.83333,0.33333,0.75000,0.00000,0,27,1200.00,1402.33,186.65,0.00000,12
C18852,272.310015,1.00000,575.30,220.34,354.96,0.00,1.00000,0.08333,1.00000,0.00000,0,14,1500.00,354.09,201.24,0.00000,12
C18853,7.696813,0.09091,111.30,111.30,0.00,101.66,0.08333,0.08333,0.00000,0.08333,1,2,1200.00,0.00,,0.00000,12
C18854,6.747965,0.54546,277.44,0.00,277.44,0.00,1.00000,0.00000,1.00000,0.00000,0,12,1000.00,263.59,82.53,0.36364,12
C18855,13.441990,0.45455,56.51,0.00,56.51,0.00,0.25000,0.00000,0.25000,0.00000,0,3,1000.00,190.43,153.29,0.16667,12
C18856,0.065402,0.09091,69.00,0.00,69.00,0.00,0.08333,0.00000,0.08333,0.00000,0,1,1500.00,506.69,62.49,0.00000,12
C18857,70.954998,0.81818,616.67,0.00,616.67,0.00,0.58333,0.00000,0.50000,0.00000,0,7,500.00,688.54,653.22,0.00000,12
C18858,1012.089680,1.00000,312.48,0.00,312.48,0.00,1.00000,0.00000,1.00000,0.00000,0,12,1000.00,325.61,607.96,0.00000,12
C18859,1107.848228,1.00000,0.00,0.00,0.00,318.88,0.00000,0.00000,0.00000,0.16667,3,0,1200.00,400.32,294.74,0.00000,12
C18860,1528.122917,1.00000,0.00,0.00,0.00,2426.66,0.00000,0.00000,0.00000,0.50000,19,0,3500.00,2039.57,314.47,0.00000,12
C18861,342.361553,1.00000,258.50,83.48,175.02,225.82,0.66667,0.16667,0.50000,0.08333,3,10,1000.00,686.45,282.37,0.08333,12
C18862,79.038910,0.36364,750.00,0.00,750.00,0.00,0.25000,0.00000,0.25000,0.00000,0,3,1300.00,2445.82,177.31,1.00000,12
C18863,115.611030,1.00000,379.32,0.00,379.32,0.00,1.00000,0.00000,1.00000,0.00000,0,12,1000.00,281.15,179.90,0.00000,12
C18864,221.291290,1.00000,1429.54,653.82,775.72,0.00,0.91667,0.50000,0.66667,0.00000,0,24,700.00,1277.90,149.83,0.37500,12
C18865,553.901465,1.00000,458.76,0.00,458.76,0.00,1.00000,0.00000,1.00000,0.00000,0,12,1000.00,157.77,257.53,0.00000,12
C18866,70.162707,0.63636,599.00,0.00,599.00,0.00,0.50000,0.00000,0.41667,0.00000,0,6,1000.00,1007.35,139.86,1.00000,12
C18867,942.329974,1.00000,450.00,450.00,0.00,722.69,0.16667,0.16667,0.00000,0.16667,2,3,1200.00,281.03,170.66,0.00000,6
C18868,683.188651,1.00000,85.00,85.00,0.00,0.00,0.08333,0.08333,0.00000,0.00000,0,1,3000.00,447.24,214.54,0.00000,12
C18869,4.107485,0.18182,52.50,0.00,52.50,0.00,0.16667,0.00000,0.08333,0.00000,0,2,500.00,82.53,163.60,0.00000,12
C18870,17.413459,0.81818,264.80,0.00,264.80,0.00,0.83333,0.00000,0.83333,0.00000,0,10,1000.00,302.25,150.54,0.60000,12
C18871,49.519627,0.54546,210.00,210.00,0.00,446.51,0.08333,0.08333,0.00000,0.08333,1,1,500.00,885.24,127.54,0.00000,12
C18872,7.367128,0.55556,479.71,479.71,0.00,95.30,0.33333,0.33333,0.00000,0.22222,2,12,3000.00,1190.04,18.09,1.00000,9
C18873,1040.030221,1.00000,0.00,0.00,0.00,1390.65,0.00000,0.00000,0.00000,0.54546,18,0,1400.00,290.13,287.99,0.00000,11
C18874,35.966227,0.90909,216.12,0.00,216.12,0.00,1.00000,0.00000,1.00000,0.00000,0,12,1000.00,150.07,131.69,0.00000,12
C18875,10.286805,0.36364,60.00,0.00,60.00,0.00,0.25000,0.00000,0.25000,0.00000,0,3,1000.00,194.46,141.59,0.25000,12
C18877,23.506407,0.18182,256.69,256.69,0.00,0.00,0.08333,0.08333,0.00000,0.00000,0,5,1200.00,1386.76,89.83,0.00000,12
C18878,100.477642,1.00000,1560.00,0.00,1560.00,0.00,1.00000,0.00000,1.00000,0.00000,0,12,1000.00,1480.01,165.00,1.00000,12
C18879,21.718289,1.00000,182.27,0.00,182.27,0.00,0.91667,0.00000,0.83333,0.00000,0,11,1500.00,176.13,171.22,0.37500,12
C18880,2279.831751,1.00000,0.00,0.00,0.00,404.33,0.00000,0.00000,0.00000,0.16667,2,0,2500.00,443.51,1257.84,0.00000,12
C18881,474.451835,0.54546,0.00,0.00,0.00,1016.33,0.00000,0.00000,0.00000,0.25000,8,0,1200.00,414.22,310.34,0.00000,12
C18882,0.006651,0.14286,0.00,0.00,0.00,164.14,0.00000,0.00000,0.00000,0.14286,1,0,1200.00,5.07,,0.00000,7
C18883,293.351517,1.00000,0.00,0.00,0.00,247.99,0.00000,0.00000,0.00000,0.08333,3,0,500.00,533.75,169.74,0.08333,12
C18885,543.219992,0.83333,0.00,0.00,0.00,1497.19,0.00000,0.00000,0.00000,0.83333,8,0,3000.00,407.34,99.15,0.25000,6
C18886,251.281423,1.00000,1873.56,0.00,1873.56,0.00,1.00000,0.00000,1.00000,0.00000,0,12,1000.00,1599.51,197.99,0.41667,12
C18887,2069.451252,1.00000,0.00,0.00,0.00,2849.09,0.00000,0.00000,0.00000,0.66667,14,0,3000.00,199.14,258.37,0.00000,6
C18888,267.401555,1.00000,156.60,0.00,156.60,0.00,1.00000,0.00000,1.00000,0.00000,0,12,1000.00,157.69,1221.50,0.00000,12
C18889,587.625834,0.72727,0.00,0.00,0.00,1056.04,0.00000,0.00000,0.00000,0.16667,2,0,1200.00,1209.43,187.00,0.00000,12
C18890,59.714532,0.90909,305.84,0.00,305.84,0.00,0.83333,0.00000,0.83333,0.00000,0,10,1000.00,345.57,154.37,0.63636,12
C18891,154.416929,1.00000,483.27,483.27,0.00,108.46,0.41667,0.41667,0.00000,0.16667,2,7,500.00,266.23,181.91,0.00000,12
C18892,25.615441,0.54546,146.50,146.50,0.00,0.00,0.41667,0.41667,0.00000,0.00000,0,5,500.00,287.29,142.25,0.00000,12
C18893,272.833329,1.00000,526.04,0.00,526.04,0.00,1.00000,0.00000,1.00000,0.00000,0,28,1500.00,112.96,177.35,0.00000,12
C18895,444.841702,1.00000,218.59,218.59,0.00,0.00,0.08333,0.08333,0.00000,0.00000,0,4,500.00,223.77,226.77,0.00000,12
C18896,945.802599,1.00000,540.00,0.00,540.00,912.09,1.00000,0.00000,0.87500,0.12500,4,15,1000.00,365.50,1236.86,0.00000,8
C18897,848.449010,0.70000,0.00,0.00,0.00,1371.22,0.00000,0.00000,0.00000,0.10000,1,0,1500.00,265.31,301.63,0.00000,10
C18898,327.508171,0.87500,2477.68,1419.31,1058.37,0.00,0.87500,0.87500,0.75000,0.00000,0,42,2000.00,1724.52,129.62,0.83333,8
C18899,599.909949,1.00000,4947.32,3149.59,1797.73,0.00,1.00000,1.00000,0.91667,0.00000,0,73,3000.00,5024.43,218.17,0.08333,12
C18900,1016.826034,0.83333,0.00,0.00,0.00,1364.85,0.00000,0.00000,0.00000,0.33333,5,0,1500.00,139.84,171.46,0.00000,6
C18901,59.695937,1.00000,370.56,0.00,370.56,0.00,1.00000,0.00000,1.00000,0.00000,0,19,1500.00,290.86,164.17,0.16667,12
C18902,1112.915657,1.00000,13.00,13.00,0.00,256.94,0.08333,0.08333,0.00000,0.25000,5,1,1500.00,396.06,308.36,0.00000,12
C18903,21.933648,1.00000,113.00,0.00,113.00,0.00,0.83333,0.00000,0.83333,0.00000,0,10,1500.00,101.83,152.02,0.08333,12
C18904,79.861604,1.00000,427.36,0.00,427.36,0.00,0.83333,0.00000,0.83333,0.00000,0,10,1000.00,410.37,164.64,0.16667,12
C18905,471.274037,1.00000,49.85,49.85,0.00,458.15,0.08333,0.08333,0.00000,0.08333,1,2,500.00,129.45,234.78,0.00000,12
C18906,131.936915,0.88889,1233.28,0.00,1233.28,0.00,0.88889,0.00000,0.77778,0.00000,0,12,2000.00,732.74,756.86,0.33333,9
C18907,115.327148,0.36364,1042.40,1042.40,0.00,0.00,0.25000,0.25000,0.00000,0.00000,0,4,2000.00,1918.06,89.16,0.25000,12
C18908,23.223559,0.18182,387.32,159.00,228.32,0.00,0.16667,0.08333,0.08333,0.00000,0,6,1200.00,86.33,162.32,0.00000,12
C18909,1904.376436,1.00000,0.00,0.00,0.00,2185.07,0.00000,0.00000,0.00000,0.37500,3,0,3000.00,980.97,365.57,0.00000,8
C18910,39.564588,0.36364,359.24,0.00,359.24,0.00,0.33333,0.00000,0.33333,0.00000,0,4,1500.00,992.65,139.00,1.00000,12
C18911,7.581335,0.36364,94.12,0.00,94.12,0.00,0.33333,0.00000,0.33333,0.00000,0,4,1000.00,270.38,143.67,1.00000,12
C18912,1199.665330,1.00000,0.00,0.00,0.00,366.12,0.00000,0.00000,0.00000,0.09091,2,0,1200.00,552.26,544.69,0.00000,11
C18913,1116.443170,1.00000,0.00,0.00,0.00,18.90,0.00000,0.00000,0.00000,0.08333,1,0,1200.00,264.16,312.81,0.00000,12
C18914,0.648074,0.27273,258.00,0.00,258.00,0.00,1.00000,0.00000,1.00000,0.00000,0,12,1000.00,320.14,26.33,0.20000,12
C18915,2486.283073,0.83333,0.00,0.00,0.00,4043.40,0.00000,0.00000,0.00000,0.50000,6,0,4000.00,394.55,533.34,0.00000,6
C18916,1031.037548,1.00000,0.00,0.00,0.00,1117.04,0.00000,0.00000,0.00000,0.18182,8,0,1200.00,157.74,2021.96,0.00000,11
C18917,1314.832328,0.90909,0.00,0.00,0.00,1430.22,0.00000,0.00000,0.00000,0.16667,4,0,1500.00,277.84,519.53,0.00000,12
C18918,18.516899,1.00000,260.40,0.00,260.40,0.00,1.00000,0.00000,1.00000,0.00000,0,12,1500.00,249.47,167.27,0.75000,12
C18919,459.036183,1.00000,755.00,185.00,570.00,0.00,1.00000,0.08333,1.00000,0.00000,0,13,2000.00,181.34,198.58,0.00000,12
C18920,91.669477,0.36364,824.50,737.30,87.20,0.00,0.33333,0.08333,0.25000,0.00000,0,9,1500.00,175.48,177.92,1.00000,12
C18921,1929.555023,1.00000,621.11,621.11,0.00,6691.29,0.33333,0.33333,0.00000,0.66667,29,5,6000.00,2406.91,549.03,0.00000,12
C18922,1189.934589,0.81818,0.00,0.00,0.00,2271.46,0.00000,0.00000,0.00000,0.27273,6,0,3000.00,2423.47,287.46,0.11111,11
C18923,45.972648,1.00000,0.00,0.00,0.00,90.65,0.00000,0.00000,0.00000,0.08333,1,0,500.00,120.81,122.43,0.12500,12
C18924,1.155609,0.18182,117.68,0.00,117.68,0.00,0.25000,0.00000,0.25000,0.00000,0,4,1500.00,405.19,54.02,0.75000,12
C18925,2898.484109,1.00000,0.00,0.00,0.00,3021.10,0.00000,0.00000,0.00000,0.27273,5,0,3000.00,230.79,13916.09,0.00000,11
C18926,368.318662,0.90909,8053.95,8053.95,0.00,0.00,0.83333,0.83333,0.00000,0.00000,0,46,2000.00,7966.58,219.76,0.77778,12
C18927,458.403218,0.72727,0.00,0.00,0.00,2249.63,0.00000,0.00000,0.00000,0.27273,6,0,1200.00,2611.27,146.03,0.12500,11
C18928,624.049989,0.90909,500.00,500.00,0.00,0.00,0.08333,0.08333,0.00000,0.00000,0,1,5000.00,108.05,322.16,0.00000,12
C18929,990.922330,0.88889,0.00,0.00,0.00,1134.26,0.00000,0.00000,0.00000,0.11111,1,0,1200.00,143.68,268.91,0.00000,9
C18930,263.636920,0.72727,1350.70,1060.70,290.00,0.00,0.66667,0.50000,0.25000,0.00000,0,17,1500.00,837.75,196.20,0.00000,12
C18931,699.712899,1.00000,0.00,0.00,0.00,1244.77,0.00000,0.00000,0.00000,0.16667,31,0,1500.00,1619.88,2807.62,0.09091,12
C18932,44.904048,1.00000,167.37,0.00,167.37,0.00,1.00000,0.00000,0.85714,0.00000,0,7,1000.00,58.06,102.89,0.20000,7
C18933,109.621031,1.00000,1060.50,0.00,1060.50,0.00,1.00000,0.00000,1.00000,0.00000,0,29,1000.00,890.17,194.28,0.58333,12
C18934,10.652530,0.18182,209.20,0.00,209.20,0.00,0.16667,0.00000,0.08333,0.00000,0,2,500.00,0.00,,0.00000,12
C18935,873.680279,1.00000,2397.05,1072.46,1324.59,1657.16,1.00000,0.50000,0.91667,0.58333,12,23,2500.00,2028.99,297.68,0.08333,12
C18936,10.268192,0.27273,0.00,0.00,0.00,491.15,0.00000,0.00000,0.00000,0.25000,23,0,500.00,2117.31,65.34,1.00000,12
C18937,1572.332442,0.66667,0.00,0.00,0.00,3230.17,0.00000,0.00000,0.00000,0.16667,3,0,4500.00,1022.04,328.53,0.00000,6
C18938,10.318754,0.62500,102.66,0.00,102.66,0.00,0.37500,0.00000,0.25000,0.00000,0,3,1500.00,190.43,55.18,0.00000,8
